"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         198,      -7.411682608,      -7.458634195,      -7.606401661,       -7.22786552,      -9.576869688,      -3.269037679
          0,           0,         199,      -7.405885097,      -7.507323407,       -7.58734518,      -7.223838026,      -9.504592618,       -3.26014302
          0,           0,         200,      -7.448579357,      -7.629382865,      -7.589517806,      -7.260722014,       -9.52439482,      -3.238650022
          0,           0,         201,      -7.485313585,      -7.643953556,      -7.623880991,      -7.305404405,      -10.01820543,      -3.561756868
          0,           0,         202,      -7.445181345,      -7.554401838,      -7.618640544,      -7.258368665,      -10.04214867,      -3.433473996
          0,           0,         203,      -7.424028844,      -7.543900482,      -7.581908746,      -7.244895247,      -10.00191302,      -3.515872352
          0,           0,         204,       -7.45440502,      -7.613223961,      -7.594746697,      -7.274172273,      -9.578029562,      -3.178066995
          0,           0,         205,      -7.550860102,      -7.749980235,       -7.69414831,      -7.369298188,      -9.366429989,      -3.069801007
          0,           0,         206,      -7.560784665,       -7.80572743,      -7.688854037,      -7.382997936,      -9.637857545,      -3.528617243
          0,           0,         207,      -7.526209138,      -7.760669581,      -7.678741561,      -7.346689149,      -9.635521231,      -3.524241634
          0,           0,         208,      -7.549786643,      -7.721643377,      -7.700246877,      -7.367778056,      -9.537010899,      -3.300492219
          0,           0,         209,      -7.630751905,      -7.682974249,      -7.842057001,      -7.449944641,      -9.972463167,      -3.842015751
          0,           0,         210,      -7.557739475,      -7.561676866,      -7.842491987,      -7.365719184,      -10.21864656,       -3.52623031
          0,           0,         211,      -7.555850614,      -7.576154307,      -7.797335692,      -7.370330303,      -10.02316633,      -3.452055067
          0,           0,         212,      -7.577149533,      -7.592456864,      -7.818461841,      -7.391359911,      -9.680354527,      -3.264693154
          0,           0,         213,      -7.668469511,      -7.702669767,      -7.920460575,      -7.475390374,      -9.978751243,      -3.698248389
          0,           0,         214,      -7.711463076,      -7.763007813,      -7.955729903,      -7.519176817,       -9.96296146,      -3.697742383
          0,           0,         215,      -7.755422444,      -7.825708116,      -7.989120514,      -7.564495648,      -9.944950659,      -3.685049446
          0,           0,         216,       -7.80106154,      -7.893040553,      -8.021255654,      -7.611764475,      -9.925433361,      -3.670942612
