"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         192,       -7.59142464,      -7.874497308,      -8.358953743,      -7.128029268,      -9.475538014,      -3.902469601
          0,           0,         193,      -7.591504043,      -7.874564114,      -8.359076355,      -7.128112103,      -9.475595019,      -3.902528994
          0,           0,         194,      -7.591583477,      -7.874630943,       -8.35919903,      -7.128194977,      -9.475652086,      -3.902588505
          0,           0,         195,      -7.591662947,      -7.874697818,      -8.359321765,      -7.128277896,      -9.475709214,      -3.902648116
          0,           0,         196,      -7.591742455,      -7.874764744,      -8.359444557,      -7.128360862,      -9.475766402,       -3.90270781
          0,           0,         197,         -7.591822,      -7.874831724,      -8.359567403,      -7.128443873,      -9.475823602,      -3.902767595
          0,           0,         198,      -7.591901582,      -7.874898752,      -8.359690298,      -7.128526925,      -9.475880858,      -3.902827467
          0,           0,         199,       -7.59198121,      -7.874965829,      -8.359813244,      -7.128610033,      -9.475938172,      -3.902887394
          0,           0,         200,      -7.592060872,      -7.875032947,      -8.359936209,      -7.128693182,      -9.475995551,      -3.902947371
          0,           0,         201,      -7.592140564,        -7.8751001,      -8.360059191,      -7.128776367,      -9.476052995,      -3.903007425
          0,           0,         202,      -7.592220288,      -7.875167306,      -8.360182191,       -7.12885959,      -9.476110493,      -3.903067513
          0,           0,         203,       -7.59230004,      -7.875234562,      -8.360305209,      -7.128942849,      -9.476168042,       -3.90312765
          0,           0,         204,      -7.592379826,      -7.875301855,      -8.360428252,      -7.129026148,       -9.47622565,      -3.903187814
          0,           0,         205,      -7.592459645,      -7.875369195,      -8.360551319,      -7.129109487,      -9.476283276,      -3.903247994
          0,           0,         206,      -7.592539497,      -7.875436579,      -8.360674407,      -7.129192862,      -9.476340951,      -3.903308202
          0,           0,         207,      -7.592619382,      -7.875504013,      -8.360797513,      -7.129276278,      -9.476398691,      -3.903368447
          0,           0,         208,      -7.592699301,      -7.875571498,      -8.360920636,       -7.12935973,      -9.476456494,      -3.903428708
          0,           0,         209,      -7.592779254,      -7.875639031,      -8.361043773,      -7.129443221,      -9.476514359,      -3.903488998
          0,           0,         210,      -7.592859243,      -7.875706611,      -8.361166919,      -7.129526754,      -9.476572286,      -3.903549321
          0,           0,         211,      -7.592939267,      -7.875774245,      -8.361290079,      -7.129610329,      -9.476630273,      -3.903609664
          0,           0,         212,      -7.593019325,      -7.875841933,      -8.361413253,      -7.129693944,       -9.47668832,      -3.903670061
          0,           0,         213,      -7.593099419,      -7.875909677,       -8.36153644,      -7.129777599,      -9.476746426,      -3.903730518
          0,           0,         214,      -7.593179549,      -7.875977477,      -8.361659642,      -7.129861297,      -9.476804591,      -3.903791062
          0,           0,         215,      -7.593259714,      -7.876045332,      -8.361782859,      -7.129945036,      -9.476862814,      -3.903851684
          0,           0,         216,      -7.593339922,      -7.876113245,      -8.361906103,      -7.130028823,      -9.476921095,       -3.90391244
          0,           0,         217,      -7.593420168,       -7.87618122,      -8.362029424,      -7.130112655,      -9.476979426,      -3.903973292
          0,           0,         218,      -7.593500449,      -7.876249258,       -8.36215282,       -7.13019653,      -9.477037745,      -3.904034223
          0,           0,         219,      -7.593580767,      -7.876317331,       -8.36227627,      -7.130280448,      -9.477096114,      -3.904095297
          0,           0,         220,      -7.593661122,      -7.876385459,      -8.362399749,       -7.13036441,      -9.477154537,       -3.90415651
          0,           0,         221,      -7.593741515,      -7.876453641,      -8.362523245,      -7.130448418,      -9.477213016,      -3.904217865
          0,           0,         222,      -7.593821947,      -7.876521886,      -8.362646744,      -7.130532472,      -9.477271553,      -3.904279359
          0,           0,         223,      -7.593902437,      -7.876590198,      -8.362770239,      -7.130616594,      -9.477330144,       -3.90434102
          0,           0,         224,      -7.593982973,      -7.876658573,      -8.362893731,      -7.130700771,       -9.47738879,      -3.904402818
          0,           0,         225,       -7.59406355,      -7.876727013,      -8.363017216,      -7.130784996,      -9.477447491,      -3.904464762
          0,           0,         226,      -7.594144165,      -7.876795537,      -8.363140695,      -7.130869266,      -9.477506244,      -3.904526863
          0,           0,         227,       -7.59422482,      -7.876864168,      -8.363264169,      -7.130953587,      -9.477565047,      -3.904589067
          0,           0,         228,      -7.594305515,      -7.876932869,      -8.363387643,      -7.131037954,      -9.477623911,      -3.904651401
          0,           0,         229,       -7.59438625,      -7.877001629,      -8.363511124,      -7.131122369,      -9.477682838,      -3.904713849
          0,           0,         230,      -7.594467026,      -7.877070446,      -8.363634617,      -7.131206832,      -9.477741801,      -3.904776398
          0,           0,         231,      -7.594547843,      -7.877139322,      -8.363758127,      -7.131291342,      -9.477800825,      -3.904839027
          0,           0,         232,        -7.5946287,      -7.877208257,      -8.363881661,      -7.131375902,      -9.477859912,      -3.904901754
